"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"152","Bayesian","EC","fml108","data_5yrs",0.115181180570632,-0.0170796491223024,0.256319351613216,0.95025
"153","Bayesian","EC","fml109","data_5yrs",0.113492933007054,-0.0122595885862604,0.253350350189868,0.96475
"154","Bayesian","EC","fml110","data_5yrs",0.113301315907161,-0.00807194562403313,0.253031002736424,0.9635
"155","Bayesian","EC","fml111","data_5yrs",0.119949831719603,-0.0110595243607998,0.262365704518434,0.9615
"156","Bayesian","EC","fml112","data_5yrs",0.118395937426008,-0.0083593328157443,0.254855028006502,0.96525
"157","Bayesian","EC","fml113","data_5yrs",0.128402098858357,0.000418548330543,0.241986644941477,0.975
"158","Bayesian","EC","fml114","data_5yrs",0.116053934104497,-0.00671603315381686,0.253145990540791,0.9697
"159","Bayesian","EC","fml115","data_5yrs",0.12257910428497,-0.0116817629941243,0.278172904268846,0.96415
"160","Bayesian","EC","fml116","data_5yrs",0.127383632063269,-0.0135681584993474,0.285934417616627,NA
"161","Bayesian","EC","fml101","data_10yrs",0.0959686145265586,-0.0389909008584335,0.230153360353024,0.91375
"162","Bayesian","EC","fml102","data_10yrs",0.0969292991426152,-0.0506133071713853,0.258234671355534,0.898
"163","Bayesian","EC","fml105","data_10yrs",0.0270231413814368,-0.0247621280524319,0.0799240652613056,0.848
"164","Bayesian","EC","fml106","data_10yrs",0.0905662519426274,-0.042085514169781,0.231786966394673,0.91525
"165","Bayesian","EC","fml107","data_10yrs",0.0961636477103909,-0.0391537617630789,0.243362425897897,0.91425
"166","Bayesian","EC","fml108","data_10yrs",0.0838466863397016,-0.0437360511931723,0.227799090620148,0.858
"167","Bayesian","EC","fml109","data_10yrs",0.0931567734988457,-0.0385283517052906,0.241976723664285,0.9085
"168","Bayesian","EC","fml110","data_10yrs",0.0889229006377423,-0.0360837518289407,0.236773518605743,0.91275
"169","Bayesian","EC","fml111","data_10yrs",0.102134716094815,-0.0442617433273269,0.280212425001825,0.91225
"170","Bayesian","EC","fml112","data_10yrs",0.0948205240392066,-0.0374305223389657,0.228800592812355,0.91425
"171","Bayesian","EC","fml113","data_10yrs",0.0894855639355627,-0.0398093118352368,0.226416995646766,0.90425
